Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jake Meyers","HOU",97.8052,359.876,325.309,76.7229,50.3013,15.6621,1.57341,9.18605,42.0417,38.2497,26.0791,0.199162,93.6133,5.04381,2.16117,1.28359,4.22608,5.68081,1.79542,0.235846,0.0724667,0.260126,0.278583,0.300747,0.378379,0.296943,0.679126,0.142532,4.88944,0.300604,0.208335,-0.247494,37.4434,-6.4054,87.7181,-0.0391594,1.98611,-5.335188046097755,3.3895310163497925,1.02524,583.469970703125,3.7432,-1.42197,0.720226,"20308"
"Matt Vierling","DET",97.6766,391.978,354.233,91.295,63.2745,17.1104,3.08809,7.822,45.8179,37.4254,30.434,0.473834,80.7322,3.73663,2.68041,0.893753,6.18866,6.63717,2.64168,0.257726,0.077642,0.205961,0.376974,0.320815,0.389708,0.3103,0.710523,0.131982,5.18684,0.311049,0.142644,-0.534737,45.1315,-2.62868,95.8319,-0.392093,-0.795785,-2.3497499227523804,-0.719140000641346,1.02199,425.17999267578125,3.54738,0.292516,0.942029,"21558"
"Freddy Fermin","KCR",55.5546,204.559,185.973,47.5592,31.4494,8.8096,0.798155,6.50208,22.877,24.6767,14.7846,0.0673729,43.8799,1.48577,1.59063,0.725121,4.73436,0.0896694,0.110576,0.255732,0.0722756,0.21451,0.336934,0.313146,0.416574,0.315635,0.72972,0.160842,2.59308,0.299291,-0.0720893,-0.395906,24.4588,-0.465475,98.31,-0.467995,-0.114356,-0.8892485797405243,4.172265261411667,1.02126,405.5299987792969,2.19168,0.574336,1.37758,"21840"
"Michael A. Taylor",,97.607,380.491,345.975,79.7526,51.7355,13.3361,1.2464,13.4345,44.4146,43.5159,27.0256,0.0386766,114.082,3.21463,2.21443,2.06121,5.70834,9.08156,2.2051,0.230516,0.0710283,0.29983,0.236895,0.290656,0.39276,0.296622,0.683416,0.162245,5.04368,0.300527,-0.21543,0.254252,39.4868,-6.87377,85.3517,0.0388213,2.50912,-6.752689763903618,4.015402674674988,1.01772,573.9099731445312,2.71074,-0.89694,0.718129,"11489"
"Tim Anderson",,115.47,494.996,465.565,127.986,98.1184,21.6215,1.84325,6.40308,59.674,40.8558,22.7565,0.171,105.2,3.88012,1.85049,0.943995,12.0456,13.686,3.52712,0.274905,0.045973,0.212526,0.216317,0.312969,0.370525,0.299148,0.683493,0.0956198,5.29448,0.341705,0.554016,0.288554,52.4083,-7.90408,87.0731,0.84257,-4.00644,-6.954504609107971,0.27985715866088867,1.01351,357.510009765625,3.29101,-2.17939,1.28872,"15172"
"Joc Pederson","ARI",112.092,436.828,378.67,95.792,57.3777,17.4222,2.76002,18.2321,56.707,60.7862,47.4428,3.22624,95.8209,7.22311,3.27643,0.215994,8.17847,1.39003,0.742721,0.25297,0.108607,0.219356,0.495119,0.344603,0.457999,0.344244,0.802602,0.205029,3.53022,0.289518,-0.0654928,-0.873932,62.6099,9.38497,115.682,-0.939425,-1.8417,7.547358751296997,-12.273027181625366,1.01235,412.1099853515625,2.61947,0.135566,0.355483,"11899"
"Iván Herrera","STL",48.8795,182.525,154.04,37.8745,25.9588,7.60384,0.115394,4.19649,21.8314,19.7847,22.1052,0.0770274,43.8296,2.82524,1.82502,1.73015,3.42326,1.96084,0.66531,0.245875,0.121107,0.240129,0.504344,0.347382,0.378465,0.322816,0.725847,0.13259,3.45678,0.3123,0.0217884,-0.280158,22.9129,0.673294,103.205,-0.25837,-0.322373,0.45438244938850403,3.449190706014633,1.0084,441.0899963378906,2.06729,0.228578,1.45794,"20599"
"Kyle Isbel","KCR",99.6783,373.069,340.959,82.9622,51.9641,19.2286,2.94692,8.8226,47.2393,38.6078,25.3205,0.46053,77.9721,3.37605,2.22316,1.19076,5.37668,10.2417,2.94624,0.243321,0.0678708,0.209002,0.324738,0.300256,0.39463,0.301094,0.694886,0.151309,6.21557,0.289171,0.0163487,0.186837,40.1022,-5.35406,88.3998,0.203186,0.896011,-5.070228010416031,2.43425714969635,1.00265,532.5800170898438,5.79265,-1.01261,0.864961,"21614"
"Darell Hernaiz","OAK",91.6673,365.093,333.855,82.5603,58.7473,16.9514,1.56215,5.29947,37.9111,32.5966,22.7136,0.641208,63.3651,2.86596,2.24615,3.41309,6.51036,8.54586,1.72682,0.247294,0.0622131,0.173559,0.358456,0.298993,0.355048,0.286513,0.654041,0.107754,5.25043,0.288894,-0.472864,0.335512,34.8238,-9.66074,84.2745,-0.137352,0.294532,-7.016611948609352,4.5383860766887665,0.98981,999,4.47534,-1.76437,1.10418,"sa3011309"
"José Caballero","TBR",84.5398,289.466,247.316,55.8176,37.8038,11.5089,1.12008,5.38479,36.1977,26.3732,30.1708,0.119155,65.9633,8.55218,2.89935,0.527738,2.76707,21.5009,4.03782,0.225694,0.104229,0.227879,0.457387,0.3272,0.346606,0.302433,0.673806,0.120912,6.92146,0.281957,-1.2363,2.00718,31.4373,-3.8324,89.3122,0.770883,-0.772783,-2.998943865299225,3.0276490449905396,0.984768,392.4200134277344,5.84756,0.188953,1.66363,"23401"
"Victor Caratini","HOU",67.7165,249.772,222.032,52.6759,37.2929,8.50806,0.204356,6.67062,26.0972,27.5689,20.9612,0.875989,52.4352,4.07343,2.07178,0.632972,6.72809,0.990626,0.242587,0.237244,0.0839214,0.209932,0.399754,0.311916,0.367534,0.298547,0.679451,0.13029,2.65771,0.278822,-0.508933,-0.377757,26.3203,-4.11299,88.8297,-0.886689,0.862813,-4.229723393917084,5.565348327159882,0.979409,532.0399780273438,2.51748,2.09937,1.13215,"14968"
"J.D. Martinez",,109.185,489.677,441.188,112.734,63.8378,25.2037,1.3187,22.3736,60.4232,73.7958,39.7922,1.34114,137.255,3.48018,5.00414,0.212503,9.0532,0.723614,0.27321,0.255523,0.0812622,0.280297,0.289914,0.318728,0.470765,0.335733,0.789493,0.215241,2.66617,0.315324,-1.60447,-0.785557,66.7236,7.0593,112.008,-2.39003,0,4.775126934051514,-11.79468822479248,0.961074,242.52999877929688,4.33245,0.409904,0.602949,"6184"
"Alex Kirilloff","MIN",101.513,398.012,356.959,94.5371,61.923,18.3495,1.1322,13.1323,47.2543,50.6548,31.1496,0.926915,92.3055,6.4282,3.04787,0.427687,6.52169,2.11302,0.789247,0.26484,0.0782629,0.231916,0.337462,0.332294,0.432958,0.330929,0.765251,0.168117,3.36922,0.319775,-0.256557,-0.670044,52.6453,4.14981,111.714,-0.926601,-0.395492,4.659800052642822,-8.546943008899689,0.960844,346.8900146484375,3.36899,0.328865,0.717479,"20325"
"Miguel Amaya","CHC",70.9224,250.62,217.146,49.1911,30.9876,10.2877,0.227705,7.68811,26.6855,28.2409,23.3036,0.74977,67.3211,6.9922,1.92784,1.25032,3.96787,0.839835,0.357008,0.226535,0.0929836,0.268618,0.346156,0.318751,0.382224,0.308421,0.700975,0.15569,2.5269,0.288086,-0.0321189,-0.449137,28.4649,-2.07171,93.3936,-0.481256,-1.21057,-2.4987836480140686,3.6051523685455322,0.96046,455.3999938964844,2.009,0.802621,1.03848,"21693"
"Wilyer Abreu","BOS",112.522,439.169,383.908,92.8163,57.9336,20.3656,1.28427,13.2328,54.6412,51.3961,49.5263,0.710077,113.36,2.84009,2.33298,0.562045,4.34657,9.94059,2.54337,0.241767,0.112773,0.258124,0.436894,0.331009,0.404912,0.322054,0.735921,0.163145,4.79317,0.306506,-0.963586,0.0702116,54.8522,1.34196,98.0853,-0.893374,2.33186,-1.9009358882904053,-3.4201431274414062,0.957295,380.9100036621094,3.69207,1.28466,0.489512,"23772"
"Myles Straw","CLE",118.399,459.385,411.443,101.772,79.2551,18.608,2.23923,1.6698,50.5979,32.6675,39.9828,0.0937101,80.5581,1.77871,3.54266,2.63822,7.37749,18.3295,3.76505,0.247354,0.0870355,0.175361,0.496323,0.314252,0.31564,0.282488,0.629892,0.0682861,5.85186,0.300826,0.686753,1.14502,42.2819,-13.6915,78.9532,1.83178,1.90546,-9.753195405006409,3.732608914375305,0.956034,658.7100219726562,2.83506,0.326232,1.44599,"17620"
"Andrew Benintendi","CHW",135.028,572.786,512.398,136.702,98.9225,27.2891,2.39973,8.09072,67.139,50.3756,50.9475,2.43338,87.061,3.27954,4.58555,1.57544,9.42245,10.3797,3.07673,0.266789,0.088947,0.151996,0.585194,0.334254,0.376783,0.311837,0.711037,0.109994,4.53855,0.304888,0.142887,-0.38397,66.6805,-3.11013,95.7214,-0.241083,-0.536881,-3.2273892611265182,-6.690135657787323,0.954011,379.8399963378906,2.13681,-0.0354658,0.8953,"17901"
"Michael Conforto","SFG",119.723,488.717,423.876,104.59,69.0659,20.05,0.414975,15.0589,57.9195,57.6725,53.2308,2.83964,108.37,8.15254,3.14091,0.316449,10.4436,3.52071,0.909206,0.246746,0.108919,0.221745,0.491193,0.33983,0.402586,0.324794,0.742416,0.15584,3.12454,0.294909,-0.133635,-0.662862,62.1529,2.60555,104.553,-0.796497,-2.73809,1.9147043228149414,-9.04863691329956,0.946412,424.760009765625,2.76208,-1.81964,0.117765,"16376"
"Will Benson","CIN",110.316,407.431,346.65,79.4676,46.4883,16.0258,4.00655,12.947,55.5385,42.7778,52.5347,0.791861,125.517,4.29208,1.91404,2.03987,4.34489,16.2927,3.39582,0.229245,0.128942,0.308068,0.418548,0.336205,0.410638,0.327032,0.746843,0.181393,7.2031,0.316614,-1.01668,1.03529,52.5724,2.92935,99.2604,0.0186136,0.65664,-0.3546919357031584,-4.050011396408081,0.944517,309.30999755859375,3.67236,0.304812,0.936722,"21853"
"Joey Ortiz","MIL",87.4407,306.054,279.41,71.7131,49.0091,15.7943,1.80986,5.09987,35.7433,32.9845,19.8146,0.214547,62.4438,2.56462,3.6424,0.622443,8.81581,4.66197,1.08343,0.256659,0.0647422,0.204029,0.317319,0.308064,0.380899,0.299651,0.688963,0.124239,5.19629,0.309098,-0.109836,-0.0732992,32.5316,-4.75927,85.787,-0.183135,3.00985,-5.572040021419525,4.591895341873169,0.941702,457.1600036621094,7.18144,-0.159592,1.1319,"25493"
"Mike Tauchman","CHC",87.801,350.572,300.283,72.4052,49.4147,15.2075,1.15026,6.63272,45.8385,34.6542,43.1755,0.732086,82.4773,3.37342,2.33724,1.40308,5.016,5.88932,1.48159,0.241123,0.123157,0.235265,0.523484,0.340678,0.365693,0.31457,0.706371,0.12457,4.7158,0.308054,-0.0455054,-0.181253,41.6073,-1.10785,97.584,-0.226759,-0.383876,-1.2588166892528534,-1.2786569595336914,0.936154,645.9299926757812,1.93869,1.73946,0.835647,"15274"
"Anthony Rizzo","NYY",120.322,509.489,444.135,105.736,65.6693,18.577,1.00304,20.4864,63.415,63.3553,46.7938,1.98589,104.736,15.3582,2.86083,0.341554,10.1194,3.35284,1.95224,0.238071,0.0918446,0.205571,0.446778,0.329743,0.422795,0.327358,0.752538,0.184724,3.30518,0.264936,-1.07354,-1.12301,65.8793,3.801,106.3,-2.19655,-0.268366,1.714590072631836,-9.693478345870972,0.932617,280.8699951171875,3.10803,0.00409197,0.426145,"3473"
"Seth Brown","OAK",117.225,457.455,413.747,95.6157,52.7273,21.3961,1.81508,19.6772,50.971,61.2005,37.8174,1.4817,123.22,2.86453,2.46818,0.557839,5.56631,5.42357,1.59928,0.231097,0.082669,0.269359,0.30691,0.298311,0.434259,0.313546,0.732571,0.203162,4.20831,0.277839,-0.705145,-0.298618,53.9038,-1.83445,103.012,-1.00376,-0.376817,0.6469310522079468,-6.837657064199448,0.932529,462.69000244140625,2.34092,-0.547883,0.592053,"18171"
"Nick Fortes","MIA",87.6538,308.956,279.842,64.9192,43.9763,11.9213,0.775626,8.24602,34.0134,30.9404,20.3005,0.130927,56.0792,5.96033,1.59764,1.25576,6.95993,4.42265,1.45936,0.231985,0.0657068,0.181512,0.361997,0.296327,0.368529,0.291784,0.664856,0.136543,4.19283,0.261029,0.0796003,-0.271613,30.8216,-6.82285,80.2908,-0.192013,-0.436147,-7.73570816218853,6.327266812324524,0.908851,488.4200134277344,2.71326,-0.366205,0.939324,"21538"
"Jarred Kelenic","ATL",124.817,505.201,450.362,109.282,64.4087,25.8826,2.07977,16.9105,64.9928,62.6468,47.7855,2.69369,141.129,3.35446,3.10034,0.598616,6.70201,14.0632,4.4305,0.242653,0.0945872,0.279352,0.338595,0.317917,0.422005,0.318789,0.739922,0.179353,5.37028,0.312674,-0.278409,0.0730673,61.7295,0.173711,97.4323,-0.205342,-0.918481,-1.8123797625303268,-6.286112189292908,0.908236,226.47000122070312,3.83424,-0.685004,0.483345,"22558"
"Christian Bethancourt","MIA",79.7868,290.296,273.073,65.2233,42.6345,12.937,0.339428,9.31239,33.3537,32.5796,13.2698,0.0110192,72.8391,1.40015,1.524,1.02921,5.30214,1.98304,0.767829,0.238849,0.0457111,0.250913,0.182179,0.276192,0.391017,0.287482,0.667209,0.152168,3.38711,0.290528,-0.25588,-0.368929,27.9228,-7.44812,77.4064,-0.624809,1.77612,-8.750233113765717,7.932514190673828,0.904383,474.92999267578125,3.01446,0.954075,0.919981,"10028"
"Ramón Urías","BAL",77.8201,299.348,270.18,67.089,46.1821,13.2707,1.01873,6.61748,33.061,31.6511,21.8606,0.152114,72.5926,4.7578,1.67216,0.877521,6.15578,1.73777,0.707319,0.248312,0.0730274,0.242502,0.301141,0.313959,0.37845,0.303986,0.692409,0.130138,3.5332,0.313906,0.0476833,-0.510755,32.8966,-3.57724,94.0458,-0.463071,0.581342,-2.598744213581085,1.46202152967453,0.900836,699.6400146484375,2.42948,1.11795,1.0282,"18795"
"Starling Marte","NYM",112.117,470.403,428.898,111.912,79.9871,18.9585,2.49082,10.4752,59.2821,46.9224,28.1894,0.518442,93.1327,10.2396,1.76686,1.3092,9.46718,25.0123,5.98359,0.260928,0.0599259,0.197985,0.30268,0.320491,0.390017,0.311076,0.710508,0.129088,6.39018,0.310149,0.2923,1.5685,54.4647,-2.85127,95.2031,1.8608,-1.35732,-0.8887763023376465,-6.297770142555237,0.879044,223.50999450683594,3.49699,0.419345,1.2934,"9241"
"Drew Waters","KCR",86.3609,325.795,293.621,70.4518,43.1992,15.3366,3.30194,8.61401,40.8952,33.1468,26.9495,0.102682,100.524,3.04383,1.72515,0.455888,3.71085,12.377,2.9822,0.239941,0.0827192,0.30855,0.26809,0.308739,0.402676,0.309117,0.711416,0.162735,6.97349,0.33209,-0.47895,0.653505,37.1913,-2.50494,93.8676,0.174555,-0.4168,-2.259957507252693,-0.024820566177368164,0.877307,466.9800109863281,5.08802,0.100748,1.11574,"20505"
"Connor Wong","BOS",99.366,357.496,328.134,77.6325,47.9876,17.7013,1.45387,10.4897,41.4674,38.1306,20.3656,0.0175888,109.518,4.25118,2.33008,2.41579,3.61593,5.96186,1.79928,0.236588,0.0569674,0.306347,0.185957,0.287961,0.395299,0.295488,0.683259,0.15871,5.03823,0.319034,-0.125363,-0.126355,36.7639,-6.79497,79.6721,-0.251718,-2.12435,-8.959267109632492,5.542782783508301,0.870509,328.3299865722656,2.14493,-0.240937,0.743716,"19896"
"Jesús Sánchez","MIA",119.402,461.25,415.017,102.326,62.0066,19.9838,2.7419,17.5941,53.4507,58.2102,39.5135,1.33237,119.471,3.8953,2.01651,0.806866,9.23156,3.111,1.0204,0.246559,0.0856662,0.259015,0.330738,0.316511,0.435105,0.323535,0.751616,0.188546,3.99658,0.302649,-0.683615,-0.610461,58.1775,1.9769,101.576,-1.29408,-0.557302,-0.3933423161506653,-6.866865634918213,0.842557,388.44000244140625,2.32051,0.734187,0.324198,"19913"
"Christian Vázquez","MIN",76.8521,287.009,264.375,63.758,46.3909,12.0252,0.233687,5.10821,28.4863,28.3114,18.2785,0.203911,57.882,1.6868,1.77352,0.895309,6.34074,1.73848,1.05962,0.241165,0.0636863,0.201673,0.315789,0.292623,0.346384,0.280875,0.639007,0.105219,2.84878,0.288691,-0.951978,-0.609258,26.0319,-8.93842,77.0208,-1.56124,2.32628,-9.46371579170227,8.019031763076782,0.828322,522.97998046875,1.32296,-0.573855,1.10015,"9774"
"Brett Baty","NYM",109.561,433.482,388.93,92.6241,63.0984,16.5401,0.415248,12.5703,49.2399,48.5242,37.3491,0.397559,116.048,4.29914,1.68849,1.21493,8.13033,2.19763,1.11044,0.238151,0.0861607,0.267712,0.321841,0.310624,0.379775,0.303189,0.690398,0.141623,2.83424,0.305549,-0.150811,-0.833188,47.3504,-5.46688,89.8276,-0.984,-1.7734,-6.357168674468994,-0.0826420783996582,0.828264,368.1300048828125,2.51305,-0.157626,0.300998,"26123"
"Josh Bell","MIA",139.593,588.343,515.503,131.201,84.9363,24.7815,1.27434,20.2088,67.4843,72.3368,64.376,2.02238,115.209,3.82974,3.98499,0.649407,14.4541,0.388832,0.350728,0.254511,0.109419,0.19582,0.558776,0.339304,0.425134,0.332019,0.764438,0.170623,2.00134,0.28899,-1.35781,-1.23466,78.353,6.66682,107.263,-2.59248,-2.21437,2.7016422748565674,-14.454190731048584,0.826234,282.20001220703125,1.80172,0.825245,0.476798,"13145"
"José Abreu","HOU",137.682,587.318,525.918,134.411,89.7038,25.8097,0.872869,18.0251,68.0634,79.4428,46.2646,0.896193,121.56,9.49902,5.20073,0.43656,14.2665,0.315649,0.176678,0.255575,0.0787726,0.206975,0.38059,0.324043,0.410791,0.319513,0.734834,0.155216,1.97677,0.297258,-0.74355,-1.12538,72.1163,0.555013,103.361,-1.86893,-1.49955,0.4965778589248657,-12.268018007278442,0.816009,282.92999267578125,2.26259,-0.427196,0.619918,"15676"
"Nelson Velázquez","KCR",105.214,403.241,364.599,85.9992,45.3302,17.1934,1.42119,22.0545,50.7373,54.1612,32.115,1.45692,121.513,3.79339,2.06523,0.668559,5.5699,6.21008,2.37781,0.235874,0.0796422,0.30134,0.264293,0.302822,0.472296,0.328853,0.775117,0.236422,4.52487,0.286623,0.069329,-0.376334,52.6417,3.50912,107.319,-0.307005,-1.28949,3.2892871499061584,-8.884116768836975,0.809942,275,2.84204,-1.33288,0.661751,"23359"
"Tommy Pham",,116.887,477.745,421.663,104.222,67.4448,20.8348,1.9356,14.0069,60.4855,53.8186,47.8975,0.445713,112.905,3.86062,3.78835,0.535475,9.76866,14.3052,3.41301,0.247169,0.100258,0.236328,0.42423,0.326859,0.405416,0.319589,0.732275,0.158246,5.4617,0.302188,-0.0399355,0.505452,58.6923,0.481877,101.005,0.465517,-2.64278,1.050673007965088,-9.256771326065063,0.802279,317.1600036621094,1.53142,0.13548,0.596353,"2967"
"Tyler Black","MIL",63.1092,259.218,223.023,53.7139,34.1356,11.433,2.54232,5.60306,33.2809,26.6936,29.9478,0.649977,60.0891,3.90904,1.40076,0.937431,3.83259,11.4798,2.92876,0.240845,0.115532,0.23181,0.49839,0.339054,0.390278,0.321352,0.729331,0.149433,6.94892,0.303097,-0.449149,0.540919,32.225,0.640875,100.335,0.0917701,-0.624476,0.19936266541481018,-0.986213207244873,0.801909,999,3.41886,0.861615,1.35814,"sa3017623"
"Jake McCarthy","ARI",74.682,283.111,253.646,65.6845,46.3507,11.8422,3.15522,4.33636,36.4618,25.6991,21.652,0.341965,58.7994,3.95944,1.4409,2.41234,3.78153,20.0005,3.13868,0.258961,0.0764789,0.20769,0.368235,0.325245,0.381816,0.310248,0.707062,0.122855,7.927,0.319603,-0.746548,2.12349,32.5845,-1.91088,92.892,1.37694,1.21151,-1.1160582304000854,-0.5172410011291504,0.798651,420.3299865722656,4.92744,-0.227932,1.75216,"21622"
"Jared Triolo","PIT",72.4708,291.945,258.64,65.0774,44.9872,14.1523,1.55886,4.37905,33.6945,27.1372,28.9094,0.197866,74.4398,2.24603,1.85619,0.293768,3.44116,7.69025,1.87748,0.251614,0.0990234,0.254979,0.38836,0.329959,0.36918,0.30927,0.699139,0.117566,5.48114,0.3341,-0.424966,0.160441,33.3642,-2.20763,91.0683,-0.264525,2.66406,-3.494917005300522,1.5456829071044922,0.797151,564.9600219726562,8.07814,0.392023,1.29854,"25807"
"Cavan Biggio","TOR",93.3755,350.198,299.682,67.732,43.1128,14.9124,0.974059,8.73273,44.3526,36.6041,42.3913,0.594418,91.8702,4.8455,2.47703,0.801354,3.5789,4.49218,1.04172,0.226013,0.12105,0.262338,0.461426,0.32905,0.369694,0.310291,0.698743,0.143681,4.47434,0.292718,-0.172156,-0.232825,40.3183,-2.35121,97.5121,-0.404981,-1.07306,-1.4489394426345825,-2.5628838539123535,0.786416,454.760009765625,2.45935,0.59237,0.637109,"19252"
"Gio Urshela",,73.6332,290.488,268.812,73.7215,52.9687,13.5128,0.946282,6.29373,31.6774,33.384,17.002,0.180766,53.1273,1.77943,2.64937,0.245039,7.6708,1.82846,0.747365,0.274249,0.058529,0.18289,0.320023,0.318708,0.401797,0.312516,0.720505,0.127548,3.43948,0.317994,-0.545084,-0.501205,33.9809,-1.41344,96.1843,-1.04629,-0.446159,-2.396929144859314,0.39372575283050537,0.785619,581.1300048828125,1.59223,-0.158996,1.32438,"10681"
"Jake Fraley","CIN",99.382,385.51,336.532,84.5831,53.6528,16.5085,1.01756,13.4042,48.4634,50.6304,40.7194,1.56057,81.9422,5.13076,2.42968,0.698003,4.83842,15.2305,3.93823,0.251337,0.105625,0.212555,0.496929,0.338953,0.425931,0.332207,0.764884,0.174594,5.31779,0.292177,-0.454945,0.629202,51.4007,4.42857,102.73,0.174257,-0.118593,1.4778590351343155,-6.732556544244289,0.785309,329.9800109863281,3.64578,0.433918,0.856768,"19260"
"Tom Murphy","SFG",57.4028,210.777,187.982,45.5859,28.777,8.76245,0.286441,7.76,23.8489,24.0041,19.3303,0.0394159,59.3569,1.51816,1.71551,0.230136,4.16755,0.424121,0.264948,0.242501,0.0917101,0.281611,0.325663,0.315533,0.416003,0.317439,0.731536,0.173502,2.40917,0.308579,-0.216496,-0.409072,25.5181,-0.16379,99.5397,-0.625568,-0.758631,-0.7437917217612267,1.4326727986335754,0.783674,494.55999755859375,2.1716,-0.233524,1.28544,"13499"
"Jean Segura","CLE",71.1348,285.605,260.854,68.2913,50.9822,10.8,1.08223,5.42677,31.8683,27.0326,19.0176,0.46277,43.59,3.77114,1.20156,0.760257,8.01311,6.01052,2.00743,0.261799,0.066587,0.152624,0.436283,0.319753,0.37391,0.304697,0.693663,0.112112,4.62887,0.295084,0.0416695,-0.210036,31.5549,-3.24437,90.855,-0.168366,0.380704,-3.3509894013404846,1.4784621894359589,0.782084,744.1799926757812,2.58852,-0.380221,1.36093,"5933"
"Carson Kelly","DET",71.51,255.168,226.795,50.327,33.8875,10.3506,0.215095,5.87383,25.094,25.3035,23.2433,0.172994,56.9683,2.60841,2.20788,0.313215,4.17865,1.16688,0.417877,0.221906,0.0910902,0.223258,0.408004,0.298911,0.347139,0.285997,0.64605,0.125233,2.67172,0.267532,-0.0755734,-0.401967,24.2294,-6.86132,78.9873,-0.47754,0.458575,-6.90204530954361,5.976323485374451,0.772194,686.9600219726562,1.47813,-0.327643,1.07606,"13620"
"Jason Heyward","LAD",97.104,358.388,321.579,78.842,50.1879,16.1453,1.08083,11.428,44.4643,40.5286,30.7383,0.797304,66.9515,3.9844,1.69325,0.393762,6.45725,2.5749,0.964591,0.245172,0.0857681,0.186813,0.459113,0.317225,0.408712,0.315514,0.725937,0.16354,3.80356,0.27528,0.0411724,-0.540255,42.8161,-0.851445,98.2277,-0.499082,0.811661,-1.2730501890182495,-3.270509421825409,0.762626,550.6699829101562,2.93175,-0.992402,0.638592,"4940"
"Yasmani Grandal","PIT",79.4949,299.647,257.58,58.1254,40.8178,10.2112,0.151812,6.94452,29.124,29.3297,36.8085,0.449241,64.5928,2.66757,2.20517,0.385883,6.48939,0.180788,0.275822,0.225659,0.122839,0.215563,0.569854,0.326141,0.347363,0.301589,0.673504,0.121703,1.34835,0.27188,-1.37859,-0.695474,32.3329,-4.17737,85.919,-2.07406,-1.07131,-7.301180362701416,4.72020161151886,0.760314,602.8200073242188,2.29006,0.983318,0.905709,"11368"
"Santiago Espinal","TOR",80.2533,289.875,263.738,68.8417,50.4916,14.4834,0.329647,3.53703,31.858,28.1654,21.0563,0.510375,41.7502,2.13349,1.56292,1.38499,5.44361,3.85772,1.76505,0.261023,0.0726392,0.144028,0.50434,0.31901,0.358673,0.298726,0.677683,0.0976494,3.62267,0.296821,0.205059,-0.537235,30.5894,-4.73023,89.4966,-0.332176,0.216612,-3.9803293347358704,1.6320143938064575,0.747926,739.0700073242188,2.27213,-0.288273,1.31168,"19997"
"Brandon Belt",,77.5147,332.007,282.771,64.9287,36.8209,12.8054,0.844887,14.4575,40.6843,40.3782,43.8797,1.36055,104.274,3.55083,1.57585,0.229448,4.45388,0.801104,0.213428,0.229615,0.132165,0.314073,0.420809,0.338658,0.43426,0.335604,0.772918,0.204645,2.78032,0.304749,-0.56372,-0.568547,45.204,4.75081,111.921,-1.13227,0.202506,3.690319061279297,-7.612765550613403,0.735074,536.489990234375,1.4476,-1.10265,0.633144,"10264"
