Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Cade Povich","BAL",1.13808,1.16637,0.883475,4.31311,7.11317,2.6923,0,0.431797,18.0806,77.6385,16.5604,9.41833,8.66486,2.49305,7.75311,0,0.891209,17.8971,8.90867,3.85927,2.30838,1.24097,0.230519,0.0998617,0.1306571140885353,0.240026,1.34473,0.289427,0.715315,,,4.50214,0.136949,0.195766,999,1.33074,-0.649614,1.03334,"sa3017787"
"Andre Jackson",,0.940969,1.5276,0.19529,4.71255,15.6148,2.88766,0.657904,1.36841,35.1542,152.985,31.7098,20.008,18.4073,4.94577,17.9774,0.442806,1.35075,32.4524,8.30829,4.60249,1.80517,1.26619,0.212127,0.117511,0.09461650252342224,0.237248,1.41341,0.278042,0.694038,,,4.88713,0.136834,0.148965,999,5.85437,-1.14364,0.740005,"21298"
"Janson Junk","MIL",1.80099,2.46047,1.36432,4.84576,22.3158,3.26298,0,0.716926,37.0443,159.789,39.8206,21.6797,19.9453,6.09661,11.5241,0.426804,1.01606,26.8592,6.5255,2.79981,2.33069,1.48119,0.168091,0.0721207,0.095970518887043,0.27043,1.38603,0.295065,0.692955,,,4.95997,0.136283,0.0144022,999,1.78464,1.20141,0.672185,"23301"
"Seth Martinez","HOU",2.01769,1.90394,0,4.19304,37.4566,0,0.25422,3.08493,41.6053,178.164,38.5613,21.0692,19.3837,5.11639,16.2392,1.20426,2.70855,41.268,8.92703,3.51283,2.54127,1.10677,0.231629,0.091147,0.14048168808221817,0.242194,1.31715,0.296412,0.708081,,,4.23617,0.1356,0.15623,999,1.79506,-0.430518,0.727448,"21045"
"Sean Reid-Foley","NYM",1.64747,2.16777,0,4.23079,35.6567,0,0,5.22251,38.6439,168.225,33.1117,19.7457,18.166,4.73857,21.2626,0.625851,1.78391,47.1956,10.9917,4.95198,2.21965,1.10359,0.280549,0.126394,0.15415595471858978,0.228075,1.40706,0.304287,0.725354,,,4.19568,0.135504,0.134261,999,2.67452,-1.66059,0.665721,"17034"
"Matt Canterino","MIN",0.816806,0.829292,1.27851,4.54855,6.15197,3.00653,0,0.369506,18.7637,80.8735,17.352,10.3077,9.48306,2.7298,8.35168,0,0.755156,18.7692,9.00264,4.00588,2.24735,1.30935,0.232081,0.103268,0.12881238013505936,0.241783,1.36986,0.290886,0.703593,,,4.60176,0.135219,0.174016,999,0.822873,-0.112011,1.01116,"sa3011530"
"Alec Marsh","KCR",2.33445,4.05011,2.10109,5.22357,17.1577,7.40515,0,0.662313,50.1753,223.018,50.957,31.6539,29.1216,8.29457,23.1596,0.365097,3.39325,50.405,9.04119,4.15416,2.17642,1.48781,0.226013,0.103846,0.12216649949550629,0.259369,1.47715,0.309673,0.679358,,,4.98254,0.134409,-0.0578714,750.489990234375,3.66608,-0.931839,0.374704,"27451"
"Steven Wilson","SDP",2.45443,2.44072,0,4.21144,51.6066,0.0537652,0.426909,13.3733,53.6439,226.615,43.9963,27.2848,25.102,8.15265,24.2205,0.792833,2.83121,57.8804,9.71076,4.06354,2.38973,1.36779,0.255412,0.106879,0.1485331952571869,0.220462,1.27166,0.26843,0.720594,,,4.58564,0.133812,0.255086,999,1.70203,0.89106,0.595729,"20353"
"Nick Sandlin","CLE",3.44558,3.32405,0,3.97051,55.9376,0,0.0722824,10.9915,56.024,237.255,46.6642,26.8652,24.716,7.50753,25.0761,1.22905,3.04503,59.6812,9.58751,4.02837,2.38,1.20605,0.251549,0.105693,0.14585592597723007,0.223131,1.28053,0.275858,0.732897,,,4.3724,0.133128,0.275354,999,2.07579,0.560719,0.559905,"20517"
"Connor Brogdon","PHI",2.5007,1.78379,0,4.28222,37.6421,0.208309,0.254679,4.69372,39.0824,166.25,36.9176,20.2125,18.5955,5.80079,14.4848,0.437603,1.50903,39.276,9.04458,3.33559,2.71154,1.33582,0.236246,0.0871262,0.14911985397338867,0.245697,1.31523,0.295844,0.720632,,,4.40235,0.132979,0.162526,999,0.937484,-0.327314,0.695942,"21205"
"Wilmer Flores","DET",0.714629,1.0413,0.720428,4.2885,9.81537,1.49928,0,0.305872,15.6012,66.6883,15.5089,8.08042,7.43399,1.76333,5.00061,0.220629,0.935202,13.5491,7.81616,2.88474,2.70948,1.01723,0.20317,0.0749849,0.12818552553653717,0.255279,1.3146,0.302498,0.688941,,,4.12885,0.126586,0.125795,999,0.934555,-0.460339,1.12474,"sa3015223"
"Chase Hampton","NYY",0.863245,1.16846,0.848964,4.72461,3.82542,2.99819,0,0,18.1662,77.5357,17.6759,10.3657,9.53647,3.14322,6.55191,0.203713,0.625945,16.8777,8.36164,3.24598,2.576,1.55723,0.217676,0.0845018,0.13317454606294632,0.251228,1.33367,0.288708,0.699141,,,4.83159,0.126318,0.154731,999,0.907903,-0.237765,1.02543,"sa3020682"
"Joey Wentz","DET",2.22907,4.01623,0.564921,4.83801,34.5163,4.13294,0,1.03979,52.0028,225.703,51.7033,30.3853,27.9544,8.19472,21.831,0.346003,1.36048,49.5417,8.57407,3.77824,2.26933,1.41824,0.2195,0.0967245,0.12277532368898392,0.255311,1.41405,0.300526,0.695261,,,4.73616,0.125071,0.0280616,750.7999877929688,5.38233,-1.10571,0.371674,"19962"
"Colin Selby","PIT",1.85591,1.84501,0,4.5961,39.6599,0.747541,0.0466624,4.70655,41.8939,185.372,39.2837,23.2546,21.3943,4.78517,22.7366,1.11942,1.85954,44.2038,9.49624,4.88446,1.94417,1.02799,0.23846,0.122654,0.11580627411603928,0.244338,1.48041,0.30861,0.700739,,,4.39096,0.124891,0.0983506,999,4.75117,-1.92667,0.520889,"24986"
"Danny Young","NYM",0.052109,0,0,3.32482,5.16692,0,0,0,5.63905,24.9241,5.38993,2.26435,2.0832,0.0204684,2.33925,0,0.841628,6.59025,10.5181,3.73348,2.81725,0.0326679,0.264413,0.0938552,0.17055808752775192,0.247891,1.37065,0.354831,0.70967,,,2.65711,0.124774,0.129955,999,0.920643,0.385601,1.30036,"18439"
"Ben Joyce","LAA",2.33871,2.66939,0,4.29322,44.865,0,2.01211,10.5721,44.2151,196.181,38.2934,22.9258,21.0917,5.17285,25.7606,0,3.34104,51.5113,10.4851,5.24357,1.99962,1.05293,0.262571,0.131311,0.13126038014888763,0.229194,1.44869,0.300019,0.723935,,,4.42046,0.123743,0.124669,635.3300170898438,3.20144,0.0937227,0.585093,"31461"
"Antoine Kelly","TEX",0.81326,0.617774,0.403513,4.53239,17.5951,0.551812,0,1.40289,21.0116,91.5566,19.4009,11.5016,10.5815,2.45904,9.9253,0,1.29664,21.1685,9.06719,4.25134,2.13278,1.05329,0.231207,0.108406,0.12280085682868958,0.2415,1.39571,0.29876,0.688646,,,4.36377,0.123054,0.0123347,999,1.57128,0.173801,0.966104,"sa3011135"
"Angel Perdomo","ATL",0.963018,0.622155,0,3.95866,12.3058,0,0,2.31102,12.9072,55.911,10.2789,6.17089,5.67722,1.37538,7.28315,0.577918,0.918208,18.0516,12.5871,5.07845,2.47854,0.959035,0.322862,0.130263,0.19259926676750183,0.215447,1.36065,0.314805,0.728497,,,3.74941,0.122955,0.125683,999,1.62179,-0.277878,1.10162,"17759"
"Riley O'Brien","STL",2.10194,2.15273,0,4.20015,38.671,0,0,3.56682,40.6309,177.578,37.3158,20.6106,18.9618,4.61244,20.1405,0.54967,2.29267,41.5854,9.21143,4.46124,2.06477,1.02169,0.23418,0.113417,0.12076294422149658,0.240522,1.4141,0.300175,0.72248,,,4.34019,0.122232,0.143706,999,1.78535,-0.0471873,0.652,"20348"
"Mason Thompson","WSN",2.62837,3.08473,0,4.57342,43.1127,0,0.369668,7.19463,44.831,196.971,45.6839,24.7622,22.7813,4.88326,18.8492,0.69997,2.42821,37.5203,7.53235,3.78405,1.99055,0.980334,0.190486,0.0956952,0.09479106217622757,0.26002,1.43948,0.306104,0.689311,,,4.42106,0.121927,-0.00550545,999,2.04592,-0.783333,0.512353,"21850"
"Steven Cruz","KCR",1.3037,1.38061,0,4.75563,45.4122,1.30581,0.0557622,4.88191,49.1535,220.886,46.8297,28.2314,25.9729,5.64051,28.5323,0.472612,2.97854,50.7151,9.28593,5.22426,1.77746,1.03278,0.229599,0.129172,0.10042676329612732,0.247285,1.53319,0.309648,0.69859,,,4.6065,0.121042,-0.0666793,999,2.98646,-0.486534,0.520218,"23165"
"Wes Parsons","TOR",1.11551,1.58996,0.346194,4.4079,18.4743,1.55713,0,1.19887,22.554,97.9637,21.1487,12.0067,11.0462,3.25787,9.49078,0.214547,1.91773,21.7881,8.69439,3.78723,2.29571,1.30003,0.22241,0.0968805,0.12552949041128159,0.244337,1.35849,0.290864,0.714488,,,4.71827,0.120589,0.116768,999,1.89112,-1.01523,0.96108,"14764"
"Miguel Castro","ARI",3.62439,3.38224,0,4.2459,56.688,0,1.72207,12.1992,54.8152,236.323,49.4334,28.1086,25.86,6.20762,24.5493,1.20325,3.37627,53.8186,8.83637,4.0307,2.19227,1.01922,0.227733,0.10388,0.12385297566652298,0.237207,1.34968,0.291335,0.702598,,,4.29195,0.119743,0.241002,750.1300048828125,1.97741,-0.278126,0.454078,"15684"
"Carson Spiers","CIN",1.80483,1.7139,0.420441,5.22273,23.5744,1.98698,0.115118,1.1786,33.4769,147.756,35.087,21.116,19.4268,5.50999,13.9985,0.15184,1.5877,29.9981,8.06477,3.76339,2.14295,1.48132,0.203025,0.0947405,0.10828401148319244,0.265469,1.46625,0.305985,0.676056,,,4.9993,0.11805,-0.0675095,999,1.23288,-0.0545155,0.575944,"27685"
"Taylor Hearn",,1.24651,1.60462,0.131948,5.16369,16.2791,1.38754,0.000776161,1.42293,26.9532,119.52,28.3488,16.809,15.4642,3.87061,12.0996,0.346514,0.906943,25.9807,8.67527,4.04019,2.14724,1.29244,0.217376,0.101235,0.11614091694355011,0.266153,1.50069,0.319301,0.674843,,,4.64174,0.117674,-0.150071,999,4.49388,-0.328281,0.698509,"18325"
"Génesis Cabrera","TOR",2.75457,2.342,0,4.28498,54.1245,0,0.00175879,11.8883,54.8743,236.185,49.748,28.398,26.1262,7.20416,24.3622,2.0487,2.93951,54.4975,8.93819,3.99567,2.23697,1.18156,0.23074,0.103149,0.12759172916412354,0.238161,1.35054,0.289056,0.713981,,,4.46807,0.117467,0.138485,999,2.06495,-1.54554,0.453664,"17490"
"Nick Mears","COL",3.11361,3.03727,0,5.01766,50.589,0,0.0472344,4.91722,53.2898,241.669,51.4119,32.2934,29.71,6.98749,33.265,0.701843,2.45163,56.7581,9.58577,5.61807,1.70624,1.1801,0.234859,0.137647,0.09721198678016663,0.24963,1.58899,0.312393,0.699431,,,4.84017,0.116773,0.147829,999,2.50322,-0.0119605,0.557654,"25376"
"Carlos Hernández","KCR",2.16251,4.1686,0.123559,4.711,49.5141,0.975046,0.783246,10.7302,57.4498,249.141,55.0852,32.6867,30.0718,7.8245,25.386,1.05115,2.0651,57.667,9.03403,3.97693,2.27161,1.22577,0.231464,0.101894,0.1295694336295128,0.248479,1.40072,0.302569,0.687379,,,4.45152,0.116517,-0.125236,748.1799926757812,4.6915,-0.33474,0.386296,"22713"
"J.B. Bukauskas","MIL",1.23894,1.0073,0,4.08945,18.3819,0,0,0.853677,19.6837,85.3298,19.3718,9.72169,8.94395,2.03903,7.66385,0.881338,1.2114,18.6038,8.50621,3.50415,2.42747,0.932309,0.218022,0.0898145,0.12820739299058914,0.253376,1.3735,0.310557,0.716015,,,4.06412,0.11543,0.105707,999,1.14385,-0.347581,1.02375,"20491"
"Antonio Senzatela","COL",0.673619,1.01061,0.475325,5.05914,2.76263,2.76263,0,0,13.0824,58.1415,16.2916,7.99341,7.35394,1.89874,3.45258,0.0582126,0.458548,7.03777,4.84163,2.3752,2.03841,1.30623,0.121045,0.0593823,0.06166312098503113,0.300414,1.50922,0.317765,0.687744,,,4.96279,0.113836,0.153302,999,1.11866,0.317962,1.06228,"15488"
"Freddy Tarnok","OAK",1.94954,2.28952,0.795918,4.38,29.4811,1.52213,0,0.821339,37.6518,162.413,35.2009,19.9173,18.3239,5.14192,16.7603,0.549152,1.261,35.2312,8.42139,4.00626,2.10206,1.22908,0.216924,0.103196,0.1137281209230423,0.243788,1.38005,0.288978,0.715865,,,4.59486,0.113014,0.0640408,999,2.50429,-0.754754,0.691498,"23324"
"Brent Headrick","MIN",1.3051,0.931183,0.389218,4.52304,16.9856,1.48989,0.0457064,0.951197,26.5323,113.996,25.8516,14.4936,13.3341,4.10101,9.58992,0.263507,1.61034,26.5055,8.99091,3.25299,2.76389,1.3911,0.232513,0.0841254,0.148388110101223,0.251487,1.33579,0.301302,0.705316,,,4.53284,0.111447,0.107825,999,1.87598,-0.509216,0.886896,"27702"
"Cristian Mena","ARI",1.21029,1.30971,1.35824,4.68899,8.28025,3.28184,0,0.272511,22.178,96.5421,21.9633,12.5595,11.5547,3.05995,9.4104,0,0.852136,19.0575,7.73365,3.8188,2.02515,1.24175,0.1974,0.0974745,0.09992591291666031,0.254559,1.41463,0.294618,0.694513,,,4.71829,0.110967,0.0850861,999,1.12832,0.793336,0.908235,"sa3015302"
"Alek Jacob","SDP",1.31266,0.753334,0,4.10887,27.356,0,0.0356918,1.23949,29.7139,125.174,27.8236,14.7452,13.5656,3.8473,9.88329,0,1.29705,28,8.48088,2.99354,2.83306,1.1653,0.223688,0.0789563,0.14473194628953934,0.244079,1.269,0.291872,0.710432,,,4.18242,0.108644,0.141721,999,1.4109,0.650666,0.975755,"29628"
"Anthony Molina","COL",1.27136,1.70313,0.628516,5.15903,24.4207,1.21162,0,1.07458,31.6857,139.475,37.3209,19.7424,18.163,4.83946,9.10142,0.531807,1.16433,22.5983,6.41882,2.58517,2.48294,1.3746,0.162024,0.0652548,0.09676904231309891,0.28884,1.46509,0.31916,0.672935,,,4.78613,0.107657,0.088036,999,2.74955,0.397432,0.687979,"sa3009727"
"Jimmy Herget","LAA",1.57863,2.33821,0,4.41997,35.3743,0.198108,1.65619,3.92311,38.6133,164.842,37.6665,20.6123,18.9633,6.01507,13.0499,2.0188,2.14685,35.3968,8.25029,3.04167,2.71242,1.40199,0.214732,0.0791662,0.13556547462940216,0.251705,1.31344,0.292437,0.71176,,,4.62743,0.106722,0.0500215,999,2.45244,-1.0002,0.797035,"17556"
"Mason Montgomery","TBR",0.97969,1.07642,0.92129,4.67971,2.90227,2.90227,0,0,16.0571,69.4437,15.6273,9.07521,8.34919,2.57134,6.50863,0.170232,0.742144,14.1511,7.93168,3.64808,2.17421,1.44123,0.203778,0.0937253,0.1100529357790947,0.251271,1.37857,0.28713,0.704611,,,4.92891,0.106163,0.136909,999,0.506048,1.56041,1.03548,"sa3017306"
"Kris Bubic","KCR",0.424074,1.09796,0.895147,4.83898,3.83345,2.59859,0,0,14.5987,65.0561,15.7335,8.53172,7.84918,2.04287,6.28039,0.0510117,0.706058,13.0271,8.03111,3.87182,2.07424,1.25942,0.200243,0.096538,0.10370539128780365,0.270942,1.50794,0.318389,0.703888,,,4.72521,0.106033,0.0644435,747.72998046875,3.32207,0.628501,1.03939,"21455"
"Jackson Wolf","PIT",2.15765,1.98264,1.11359,4.64367,18.5094,1.87181,0,0.551573,28.3751,121.179,28.4096,15.9136,14.6405,4.18798,9.53027,0.274251,0.951937,24.5537,7.78794,3.02281,2.57639,1.32834,0.202623,0.0786459,0.12397678941488266,0.256642,1.33708,0.295545,0.686676,,,4.55135,0.105979,0.0726627,999,1.45057,-0.869487,0.806907,"29832"
"DJ Herz","WSN",0.718448,0.851889,0.553757,4.62402,10.7853,1.51608,0,0.224943,17.3812,76.8673,15.1386,9.70661,8.93008,2.16444,10.274,0.273005,1.04936,19.0627,9.87072,5.31988,1.85544,1.12075,0.247995,0.133658,0.114336758852005,0.230969,1.46208,0.29276,0.701712,,,4.63482,0.105722,0.0331222,999,1.13982,0.108301,0.981583,"sa3011680"
"Ron Marinaccio","NYY",1.77101,2.65428,0,4.11932,36.8316,0,0.245802,5.84262,39.69,170.863,31.9981,19.7458,18.1662,4.92816,20.1313,0.44193,3.63258,46.1271,10.4597,4.56493,2.29131,1.1175,0.269965,0.117822,0.15214388072490692,0.217528,1.31342,0.28185,0.715976,,,4.34105,0.105516,0.188958,999,1.33572,0.29868,0.752842,"23488"
"Tanner Rainey","WSN",2.28475,3.70684,0,4.46084,52.5904,0,5.62126,6.67538,52.3836,227.62,46.7537,28.2216,25.9639,8.43028,26.875,0.540491,2.07884,59.4013,10.2057,4.61738,2.21028,1.4484,0.260967,0.11807,0.14289745688438416,0.235338,1.40557,0.292915,0.734429,,,4.73742,0.104489,0.0811705,701.5999755859375,2.0639,0.464597,0.657766,"17610"
"Bowden Francis","TOR",1.50001,1.17155,0.0740748,3.90148,22.9121,0.583491,0.362645,0.988075,31.0129,128.389,27.1688,14.6131,13.444,5.35878,9.75669,0.301415,1.52564,31.9764,9.27961,2.83141,3.27738,1.55513,0.24906,0.0759934,0.173066183924675,0.232002,1.19065,0.273408,0.758327,,,4.53059,0.103861,0.215332,744.760009765625,2.34125,-1.5588,1.04165,"20548"
"Austin Pruitt","TEX",1.05003,1.48952,0.203998,4.5323,22.2556,0.779594,0.000737606,1.87033,26.1536,109.881,26.9669,14.3159,13.1706,4.25355,6.01583,0.351627,1.05278,19.3017,6.64214,2.07018,3.20849,1.46374,0.175661,0.0547487,0.12091183662414551,0.262293,1.26112,0.286578,0.690653,,,4.70412,0.103656,0.0899401,999,1.31779,1.0906,1.01134,"15290"
"Austin Adams","NYM",1.31128,1.23244,0,4.63574,26.1587,0,0,5.3793,24.2652,106.126,19.4414,13.5854,12.4986,2.90059,13.0495,0.348253,3.26651,29.7349,11.0287,4.8401,2.27862,1.07583,0.280184,0.122962,0.15722165256738663,0.216471,1.33899,0.289302,0.664983,,,4.37541,0.102322,-0.0854935,999,2.12565,0.0256747,0.865683,"13801"
"Jared Shuster","CHW",2.56624,3.84562,2.30169,5.03423,14.5888,8.34581,0,0.629491,51.2556,223.612,52.4452,31.1633,28.6703,8.40028,21.0665,0.242379,1.45884,37.2965,6.54892,3.69908,1.77042,1.47501,0.166791,0.0942101,0.07258132845163345,0.260809,1.43422,0.283448,0.685789,,,5.24871,0.102155,0.135972,733.6699829101562,2.49399,-1.12279,0.412831,"27472"
"Yerry Rodríguez","TEX",1.07932,1.17569,0,4.43962,24.8507,0.276066,0.031222,1.17964,26.546,114.923,25.0874,14.2336,13.0949,3.47412,11.8498,0.956461,1.00216,27.997,9.49191,4.01749,2.36265,1.17784,0.243615,0.103111,0.1405041441321373,0.245784,1.39144,0.306138,0.707863,,,4.29948,0.101488,0.0943318,999,3.24605,-1.98776,0.871605,"21955"
"Oliver Ortega","HOU",1.03029,1.01215,0,4.18167,17.9155,0,0.000835217,1.33221,20.8812,89.3088,19.213,10.5457,9.70205,2.54804,8.47318,0.204725,1.06704,20.3255,8.76048,3.65201,2.39881,1.09823,0.227587,0.094875,0.13271204382181168,0.240859,1.32589,0.292907,0.710665,,,4.26524,0.100741,0.0274418,999,1.40953,-0.67424,1.03439,"21025"
"Matt Barnes",,1.70598,2.24074,0,4.62214,32.8598,0.254873,0.394241,3.89314,32.2921,140.672,31.0264,18.0264,16.5843,4.09679,14.3117,0.929178,1.68712,31.9636,8.90845,3.98878,2.23338,1.1418,0.22722,0.101738,0.12548187375068665,0.248862,1.404,0.303901,0.689645,,,4.41098,0.100209,-0.0479717,999,1.43039,0.357889,0.715032,"12863"
"Eduard Bazardo","SEA",1.58961,1.31042,0,4.01119,29.0786,0,0,1.36902,33.2164,139.342,31.4022,16.0915,14.8041,4.59752,10.1163,0.262386,1.49603,31.3923,8.50574,2.74102,3.10313,1.2457,0.225289,0.0726006,0.15268825739622116,0.245849,1.24994,0.292181,0.72479,,,4.21301,0.100191,0.116323,999,0.886173,-0.125231,0.95713,"20997"
"Darius Vines","ATL",1.41216,1.18105,0.0940739,4.41188,20.543,0.818256,0,1.88059,27.6233,117.54,27.5002,14.7187,13.5412,4.13684,8.86083,0.428119,1.07116,23.9497,7.8031,2.88696,2.70288,1.34783,0.203758,0.0753858,0.12837258726358414,0.255559,1.31631,0.2938,0.707973,,,4.54654,0.0994923,0.122553,739.3300170898438,1.3811,0.203356,0.917433,"25928"
"Luis Frías","ARI",1.47879,0.716561,0,4.58179,29.6588,0,0,1.76573,32.4424,141.829,31.1612,17.9522,16.516,3.51467,15.1591,0.38172,1.42525,31.3838,8.70633,4.20537,2.07029,0.975021,0.22128,0.106884,0.11439627408981323,0.248804,1.42777,0.306008,0.685223,,,4.26225,0.0978713,-0.0479314,999,2.72677,-1.38095,0.71989,"21997"
"Lou Trivino","NYY",1.54399,2.06379,0,4.23993,23.42,0,1.61369,1.17998,23.8462,103.74,23.0007,12.2109,11.234,2.83562,10.3389,0.514641,1.2461,24.0105,9.062,3.9021,2.32234,1.07022,0.231449,0.0996621,0.1317872628569603,0.249588,1.39811,0.308766,0.719404,,,4.2446,0.0969819,0.113372,999,0.665992,0.205617,0.931709,"15043"
"Cole Sands","MIN",0.987296,1.79366,0,4.36291,27.6087,0.340741,0.0424579,1.70667,34.0378,146.881,32.7225,17.9353,16.5004,4.45032,13.7137,0.353953,1.73557,33.9304,8.97159,3.62607,2.47419,1.17672,0.231005,0.093366,0.13763906061649323,0.248969,1.36425,0.303834,0.708878,,,4.32272,0.0963657,0.0172166,999,2.51166,-1.11195,0.82369,"21461"
"Griff McGarry","PHI",0.619048,0.814395,0.570293,5.24274,3.38346,3.05995,0,0,16.1488,71.9045,13.6407,10.2251,9.40708,2.20733,10.5246,0.172044,0.907878,15.9442,8.88601,5.86553,1.51496,1.23019,0.221742,0.146368,0.07537324726581573,0.22557,1.49642,0.270161,0.661455,,,5.18114,0.0948699,0.0552464,999,4.18645,-0.785539,0.953902,"sa3017130"
"Josh Staumont","MIN",1.32652,1.46378,0,4.41953,26.2826,0.180822,0.361438,3.03381,26.9385,117.546,23.0248,14.3787,13.2284,3.07488,14.8985,0.27154,1.50114,30.7765,10.2822,4.9775,2.06574,1.0273,0.261825,0.126746,0.13507869839668274,0.227638,1.40777,0.296454,0.700347,,,4.28031,0.0946694,0.0435272,999,2.00394,-0.741973,0.829331,"18335"
"Bryce Jarvis","ARI",1.85731,2.20544,0.172352,4.71101,26.1661,1.79112,0,1.28643,38.5616,168.884,38.9646,21.9401,20.1849,4.93016,16.6088,0.41391,1.48138,33.1999,7.7486,3.87638,1.99893,1.15066,0.196584,0.0983449,0.09823941439390182,0.258398,1.44116,0.30209,0.691032,,,4.60257,0.0942436,0.0738527,999,2.00033,-1.45856,0.592285,"27477"
"José Quijada","LAA",0.485042,1.42282,0,4.28914,18.255,0,0.6959,3.10708,18.393,78.7864,15.2937,9.52783,8.7656,2.3185,8.74903,0.508805,1.40384,21.4179,10.4801,4.28104,2.44803,1.13448,0.271847,0.111047,0.16079973429441452,0.222832,1.30717,0.288999,0.697939,,,4.2208,0.0941847,-0.00717216,999,1.09824,-0.195403,1.09217,"19200"
"Brad Hand",,2.85828,2.98435,0,4.43861,44.7865,0,0.4818,3.72438,44.103,191.331,41.4937,23.642,21.7507,5.66755,18.7057,1.5668,3.23289,43.5714,8.89152,3.81722,2.32932,1.15657,0.227728,0.097766,0.12996196001768112,0.244956,1.36497,0.29817,0.699464,,,4.44206,0.0940102,0.00846734,999,1.50585,0.355554,0.532258,"9111"
"Mitchell Parker","WSN",0.820732,1.4682,0.878441,4.89528,7.05483,2.85316,0,0.355886,18.679,82.4126,18.3856,11.0433,10.1599,2.78698,9.14092,0.245856,0.717155,16.5512,7.97481,4.40433,1.81068,1.34284,0.200834,0.110916,0.08991722762584686,0.253404,1.47367,0.293117,0.697709,,,5.00581,0.0929614,0.104655,999,0.868073,0.636112,0.941544,"sa3014973"
"Drew Carlton","SDP",1.06844,1.0109,0,4.08609,13.2666,0,0,0.882708,15.963,66.0147,15.6982,7.87756,7.24736,2.25694,3.4918,0,0.532023,14.0876,7.94267,1.96869,4.0345,1.27247,0.213402,0.0528942,0.16050749644637108,0.253234,1.20215,0.294465,0.705691,,,4.08423,0.0928234,0.0755908,999,2.86645,0.760664,1.16119,"19868"
"Jackson Stephens","ATL",1.33913,1.21488,0,4.22469,21.8207,0.000556315,0.238831,1.06876,26.6397,114.036,26.7751,13.5923,12.5049,3.38705,8.79639,0.657115,1.20916,23.8224,8.04818,2.97179,2.7082,1.14428,0.208902,0.0771371,0.13176539540290833,0.257378,1.33528,0.304449,0.712924,,,4.24617,0.0926614,0.109611,999,1.05709,0.541768,0.947947,"14420"
"Greg Weissert","BOS",3.30958,2.22259,0,4.42751,42.2992,0,0.0485802,6.02965,44.4819,194.166,41.4966,23.7855,21.8827,5.78818,20.6491,0.682472,3.0232,47.634,9.63776,4.17793,2.30683,1.17112,0.245325,0.106348,0.13897782564163208,0.24339,1.3971,0.305013,0.709818,,,4.40147,0.0915805,0.119653,749.530029296875,2.41223,-1.62989,0.445778,"20375"
"Mick Abel","PHI",2.00107,2.53316,1.26505,5.11835,19.0029,5.12592,0,1.22802,40.818,180.405,39.1954,25.232,23.2134,6.56318,20.453,0.292019,2.3841,37.6188,8.29459,4.50969,1.83928,1.44712,0.208524,0.113373,0.09515148401260376,0.248753,1.46132,0.287798,0.682054,,,5.18054,0.0909379,0.0458463,999,2.0789,0.968144,0.46194,"sa3014534"
"Francisco Pérez","OAK",0.96675,0.407148,0,4.21954,9.38778,0.233638,0,0.579074,11.3906,48.5442,9.52568,5.80474,5.34036,0.924607,5.52993,0.399691,0.455779,11.3075,8.93431,4.36933,2.04478,0.730553,0.232932,0.113915,0.11901626735925674,0.223826,1.32175,0.283617,0.672245,,,3.90137,0.0907845,-0.0331863,999,1.90963,0.803859,1.14597,"21018"
"Bruce Zimmermann","BAL",1.68199,2.05105,0.935493,4.53546,16.609,3.02845,0,0.620391,30.7889,132.653,33.2513,16.8649,15.5157,4.86533,8.49152,0.213805,1.62244,25.6297,7.49192,2.48219,3.01827,1.4222,0.193209,0.0640131,0.12919588387012482,0.271353,1.35578,0.308396,0.712194,,,4.62994,0.090373,0.0993938,748.6699829101562,3.40012,-0.818104,0.814449,"20370"
"Gordon Graceffo","STL",0.794289,0.840479,1.01506,4.77809,2.40631,2.40631,0,0,13.7331,59.187,13.9234,7.92489,7.2909,2.06133,4.82477,0,0.61273,9.89562,6.48509,3.16191,2.051,1.35089,0.167192,0.0815174,0.08567501604557037,0.259043,1.36518,0.283833,0.682328,,,4.95302,0.0901555,0.108208,999,1.28361,1.41336,1.09694,"sa3016849"
